ano,sigla_uf,id_municipio,raca_cor,sexo,localizacao,idhm,idhm_l,idhm_e,idhm_r,idhm_subescolaridade,idhm_subfrequencia,prosperidade_social,proporcao_vulnerabilidade_socioeconomica,proporcao_sem_agua_esgoto,proporcao_sem_coleta,renda_per_capita,proporcao_sem_renda_18_mais,renda_trabalho,proporcao_vulneravel,razao_dependencia,fecundidade_total,taxa_envelhecimento,mortalidade_1_menos,proporcao_crianca_fora_escola_6_14,proporcao_analfabetismo_18_mais,proporcao_fundamental_completo_18_mais,proporcao_medio_completo_18_20,expectativa_vida,populacao_18_mais,populacao_65_mais
2000,RS,4303905,total,homem,total,0.676,0.831,0.51,0.729,0.379,0.591,,,0.22,0.29,747.93,1.21,84.99,17.63,45.25,,3.65,14.36,1.06,4.27,37.86,24.91,74.84,17718,969
2010,PR,4101408,total,homem,total,0.748,0.855,0.658,0.745,0.545,0.723,,7.52,0.62,1.42,824.73,1.18,83.28,12.7,42.37,,7.45,12.08,1.88,4.96,54.5,42.97,76.32,42649,4407
2010,PR,4103008,total,homem,total,0.711,0.816,0.641,0.687,0.399,0.812,,0.0,1.41,0.0,575.76,8.66,81.39,33.62,41.47,,9.43,15.65,1.93,14.1,39.95,66.5,73.97,1678,214
2010,PR,4103206,total,homem,total,0.68,0.831,0.547,0.692,0.396,0.642,,16.5,0.0,0.52,591.73,0.64,85.14,19.26,48.25,,8.39,14.99,4.86,12.2,39.59,21.85,74.86,2276,281
2010,PR,4106308,total,homem,total,0.742,0.842,0.665,0.729,0.487,0.777,,2.28,0.28,1.42,747.34,2.34,78.66,19.01,46.03,,7.97,13.11,2.2,5.9,48.69,51.6,75.51,5638,632
2010,PR,4107751,total,homem,total,0.684,0.821,0.571,0.683,0.366,0.713,,7.32,1.7,1.1,562.62,3.07,68.29,29.31,52.35,,10.84,15.08,1.81,13.54,36.65,46.14,74.23,2907,443
2010,PR,4109708,total,homem,total,0.711,0.828,0.579,0.75,0.402,0.694,,12.79,0.68,1.84,853.26,4.79,73.96,33.84,49.67,,8.6,15.04,2.93,9.67,40.24,38.51,74.7,10006,1263
2010,PR,4112801,total,homem,total,0.718,0.843,0.621,0.706,0.478,0.708,,0.0,0.2,2.62,645.84,1.24,81.28,20.8,45.28,,8.96,13.51,1.16,6.77,47.78,35.19,75.56,3858,494
2010,PR,4117602,total,homem,total,0.645,0.795,0.49,0.69,0.408,0.537,,11.53,3.39,1.55,585.16,1.84,85.62,37.74,55.97,,4.38,18.37,5.99,9.58,40.78,17.58,72.71,13190,950
2010,PR,4119004,total,homem,total,0.726,0.833,0.66,0.696,0.429,0.819,,0.0,2.26,0.55,609.5,4.85,84.03,24.74,46.55,,9.25,13.95,0.66,10.05,42.88,63.62,74.96,2426,313
2010,PR,4126652,total,homem,total,0.677,0.809,0.564,0.68,0.304,0.768,,0.0,1.51,1.2,551.97,4.37,80.48,32.81,48.87,,10.89,15.88,1.48,9.54,30.4,46.64,73.51,1248,187
2010,RS,4300703,total,homem,total,0.73,0.86,0.608,0.743,0.351,0.8,,0.0,0.11,0.25,813.5,4.23,82.1,7.39,38.34,,12.41,11.51,2.61,5.32,35.08,60.84,76.62,2410,374
2010,RS,4305702,total,homem,total,0.742,0.855,0.649,0.736,0.462,0.769,,0.0,0.22,0.29,781.73,10.07,84.2,21.77,44.9,,8.71,12.08,2.9,4.46,46.2,45.68,76.31,2325,280
2010,RS,4306130,total,homem,total,0.698,0.835,0.564,0.723,0.333,0.735,,15.21,0.78,1.65,718.2,14.48,80.8,22.7,39.15,,11.45,13.57,0.0,5.72,33.28,51.49,75.1,851,125
2010,RS,4307831,total,homem,total,0.685,0.83,0.562,0.688,0.35,0.711,,9.98,1.33,2.86,577.79,20.08,76.1,34.76,50.41,,13.21,14.76,0.0,7.6,35.04,41.53,74.82,1052,186
2010,RS,4310462,total,homem,total,0.794,0.88,0.695,0.817,0.416,0.899,,0.0,0.0,0.0,1291.44,12.5,89.25,9.2,39.81,,12.66,9.75,0.0,3.5,41.55,74.76,77.82,776,123
2010,RS,4313466,total,homem,total,0.762,0.864,0.674,0.758,0.465,0.812,,0.0,1.56,0.0,896.26,6.6,85.63,12.41,37.41,,10.1,10.83,0.0,7.21,46.46,55.57,76.84,667,87
2010,RS,4315107,total,homem,total,0.703,0.824,0.613,0.688,0.391,0.768,,1.48,1.87,3.45,577.11,17.49,73.86,29.14,45.23,,9.92,14.85,0.0,11.74,39.11,52.53,74.46,3856,524
2010,RS,4320263,total,homem,total,0.656,0.822,0.514,0.666,0.317,0.654,,1.35,1.08,7.12,506.04,17.02,77.38,36.49,44.61,,7.79,15.37,1.72,8.47,31.73,32.92,74.34,2634,287
2010,RS,4320354,total,homem,total,0.651,0.828,0.494,0.672,0.294,0.641,,5.06,1.6,0.0,524.9,9.24,73.77,34.91,48.47,,11.83,14.73,0.97,7.51,29.37,20.61,74.69,1973,315
2010,RS,4320602,total,homem,total,0.742,0.848,0.65,0.742,0.41,0.818,,0.0,1.57,5.2,811.51,6.91,75.15,14.47,42.59,,12.35,12.33,1.61,5.73,41.03,74.61,75.88,1505,240
2010,RS,4321105,total,homem,total,0.656,0.81,0.5,0.696,0.39,0.566,,3.76,0.66,0.46,607.53,3.23,70.12,32.01,52.09,,9.33,16.55,2.33,7.88,39.01,21.57,73.62,5710,770
2010,SC,4202503,total,homem,total,0.685,0.837,0.531,0.725,0.391,0.618,,12.8,0.0,0.59,728.01,2.78,84.14,35.71,47.98,,8.26,14.91,3.6,7.37,39.13,31.15,75.22,1586,186
2010,SC,4204707,total,homem,total,0.753,0.854,0.67,0.746,0.473,0.798,,2.47,1.02,1.25,829.57,5.01,85.08,10.17,37.72,,8.18,11.86,0.89,4.39,47.28,52.62,76.23,3957,428
2010,SC,4207304,total,homem,total,0.762,0.866,0.696,0.733,0.59,0.757,,0.8,1.02,2.12,766.47,3.52,70.52,15.79,40.4,,7.05,11.88,1.68,4.48,59.02,44.73,76.94,14518,1392
2010,SC,4209003,total,homem,total,0.834,0.902,0.777,0.827,0.671,0.836,,2.6,0.0,0.63,1371.56,1.54,74.4,7.25,37.69,,7.44,9.02,0.22,2.02,67.09,59.62,79.13,9736,957
2010,SC,4211652,total,homem,total,0.696,0.834,0.576,0.701,0.371,0.718,,0.0,1.89,21.14,626.78,8.52,83.32,16.83,44.15,,7.23,14.7,0.0,13.31,37.15,45.66,75.06,1028,104
2010,SC,4213351,total,homem,total,0.7,0.83,0.614,0.673,0.418,0.744,,3.58,0.43,0.61,526.24,2.26,87.22,35.31,55.02,,6.17,15.09,1.92,10.47,41.84,41.52,74.78,1065,101
2010,SC,4215752,total,homem,total,0.672,0.821,0.562,0.657,0.338,0.724,,3.71,29.38,14.6,477.48,9.48,78.7,38.15,51.52,,8.97,16.33,0.0,13.12,33.84,39.29,74.28,951,126
2010,SC,4219101,total,homem,total,0.682,0.827,0.544,0.706,0.312,0.719,,2.13,1.96,0.0,645.67,1.71,80.55,24.58,47.04,,7.9,15.05,6.56,9.54,31.19,52.44,74.6,1245,141
2000,MG,3101300,total,homem,total,0.527,0.757,0.33,0.585,0.135,0.517,,,2.48,1.98,305.17,3.07,82.09,67.41,51.4,,7.26,24.03,8.86,16.5,13.48,17.08,70.45,971,106
2000,MG,3101508,total,homem,total,0.651,0.795,0.505,0.686,0.41,0.56,,,0.93,7.58,571.61,1.21,72.94,43.12,52.63,,7.6,19.07,2.36,9.19,41.03,20.86,72.72,10900,1226
2000,MG,3105103,total,homem,total,0.644,0.811,0.503,0.653,0.269,0.688,,,1.04,2.43,465.97,2.79,83.32,41.16,45.89,,7.81,16.77,2.92,13.2,26.93,27.85,73.65,7472,821
2000,MG,3114303,total,homem,total,0.627,0.807,0.45,0.679,0.268,0.584,,,2.07,2.0,546.37,1.66,88.06,41.22,50.64,,6.16,17.96,2.56,10.35,26.81,23.9,73.4,10004,914
2000,MG,3126604,total,homem,total,0.451,0.716,0.251,0.509,0.171,0.305,,,13.32,73.11,190.0,5.89,74.42,83.66,69.49,,6.56,31.17,8.68,24.8,17.06,6.8,67.96,1368,154
2000,MG,3136959,total,homem,total,0.465,0.701,0.321,0.446,0.187,0.42,,,4.58,61.89,128.62,12.13,72.92,88.91,71.28,,4.73,37.44,4.13,34.99,18.67,2.54,67.05,1974,170
2000,MG,3141504,total,homem,total,0.44,0.697,0.227,0.537,0.12,0.312,,,7.66,25.46,226.27,23.99,77.54,74.53,59.28,,8.43,35.77,8.03,34.69,12.02,7.52,66.82,2017,259
2000,MG,3149606,total,homem,total,0.568,0.772,0.377,0.631,0.284,0.433,,,5.54,8.99,406.32,3.79,82.83,56.03,62.34,,8.52,22.88,8.88,12.48,28.43,4.67,71.34,1250,160
2000,SP,3502705,total,homem,total,0.607,0.786,0.47,0.606,0.322,0.567,,,8.19,4.99,346.56,5.79,82.39,64.92,63.43,,4.64,19.76,8.57,7.97,32.23,29.58,72.14,7998,630
2000,SP,3504404,total,homem,total,0.599,0.792,0.423,0.643,0.261,0.538,,,1.28,1.02,438.22,0.22,84.76,50.21,56.61,,6.21,19.92,4.32,11.88,26.1,18.03,72.54,2816,273
2000,SP,3512001,total,homem,total,0.657,0.808,0.52,0.675,0.359,0.627,,,0.0,1.29,535.21,1.48,86.6,45.01,55.27,,7.73,17.13,5.73,8.29,35.86,36.43,73.47,5489,639
2000,SP,3514809,total,homem,total,0.577,0.772,0.414,0.6,0.272,0.51,,,7.37,4.26,335.14,3.95,81.71,64.56,69.83,,6.11,21.88,9.23,14.26,27.16,20.29,71.3,4244,445
2000,SP,3518503,total,homem,total,0.577,0.782,0.386,0.636,0.232,0.497,,,2.87,1.63,419.18,0.93,82.08,49.22,56.76,,7.57,19.8,10.79,11.94,23.23,30.61,71.94,3525,402
2000,SP,3518859,total,homem,total,0.633,0.804,0.484,0.652,0.322,0.594,,,0.83,0.28,463.55,4.25,86.95,37.94,51.9,,5.41,18.41,8.84,12.75,32.16,7.71,73.24,2117,172
2000,SP,3526100,total,homem,total,0.618,0.788,0.46,0.649,0.329,0.545,,,7.0,4.07,453.79,2.65,86.67,55.12,64.31,,6.88,19.18,9.26,13.33,32.93,33.72,72.3,6410,716
2000,SP,3529906,total,homem,total,0.561,0.763,0.365,0.634,0.263,0.431,,,6.9,6.87,413.74,2.72,87.26,57.83,64.45,,5.28,21.89,11.64,12.17,26.29,17.49,70.79,6926,603
2000,SP,3530102,total,homem,total,0.682,0.821,0.572,0.676,0.378,0.703,,,2.42,1.75,536.9,1.67,82.46,35.12,49.23,,9.0,15.38,1.18,8.33,37.82,39.9,74.26,10265,1061
2000,SP,3543808,total,homem,total,0.659,0.799,0.556,0.645,0.345,0.707,,,4.93,1.04,441.71,2.84,85.19,46.77,55.81,,11.12,17.79,3.35,14.65,34.48,45.94,72.91,3651,580
2000,SP,3546256,total,homem,total,0.658,0.802,0.525,0.675,0.254,0.756,,,0.0,0.0,533.83,3.72,90.82,45.15,58.76,,5.62,17.68,0.0,12.64,25.41,33.14,73.11,576,52
2000,SP,3551108,total,homem,total,0.611,0.8,0.411,0.695,0.265,0.513,,,6.07,6.12,605.45,0.5,79.99,48.79,60.53,,8.34,18.83,6.97,9.78,26.45,13.73,72.99,2625,337
2000,SP,3554508,total,homem,total,0.705,0.831,0.562,0.75,0.389,0.675,,,0.0,2.26,848.54,0.64,82.52,20.85,49.11,,6.86,14.23,2.92,3.82,38.89,44.23,74.88,10680,1071
2000,SP,3519071,total,homem,total,0.632,0.788,0.478,0.671,0.4,0.522,,,0.43,0.61,520.22,0.53,88.02,31.9,51.65,,3.16,18.89,6.7,6.0,40.01,28.3,72.29,47974,2396
2000,SP,3552502,total,homem,total,0.67,0.795,0.55,0.687,0.456,0.604,,,1.9,3.22,576.47,0.9,86.57,38.82,53.29,,3.18,18.33,4.71,6.93,45.64,32.49,72.73,70320,3590
2010,MG,3104700,total,homem,total,0.563,0.766,0.392,0.595,0.225,0.517,,12.31,1.98,10.39,325.03,14.02,73.32,58.62,57.33,,10.17,23.36,3.98,26.16,22.47,19.02,70.99,4899,748
2010,MG,3107000,total,homem,total,0.651,0.816,0.491,0.688,0.305,0.623,,10.48,0.98,1.51,578.65,0.87,83.58,27.0,47.75,,14.32,16.64,1.0,13.32,30.48,34.55,73.98,1022,189
2010,MG,3111705,total,homem,total,0.637,0.81,0.493,0.647,0.267,0.67,,2.52,0.27,0.29,448.64,5.54,77.66,44.03,42.42,,9.88,17.37,2.12,14.74,26.7,30.72,73.59,1785,236
2010,MG,3115508,total,homem,total,0.733,0.838,0.611,0.769,0.52,0.662,,14.81,0.0,1.4,960.61,2.75,73.57,27.82,48.25,,10.44,14.32,1.29,5.89,51.96,30.6,75.27,7627,1096
2010,MG,3116308,total,homem,total,0.577,0.796,0.401,0.601,0.203,0.565,,8.65,2.47,2.84,337.12,14.2,70.08,59.67,47.24,,9.39,19.2,5.64,14.21,20.27,14.76,72.76,2403,319
2010,MG,3122306,total,homem,total,0.768,0.871,0.687,0.758,0.586,0.745,,5.52,0.24,0.83,893.0,1.23,82.35,12.98,38.18,,6.45,11.35,1.2,3.68,58.57,40.99,77.23,76762,6785
2010,MG,3126505,total,homem,total,0.601,0.773,0.486,0.577,0.26,0.664,,7.63,17.14,5.44,289.55,30.08,70.17,59.94,44.06,,8.45,21.99,1.47,23.29,26.04,23.31,71.39,3757,447
2010,MG,3132404,total,homem,total,0.774,0.865,0.7,0.766,0.663,0.719,,3.41,0.14,0.24,937.64,0.97,74.12,19.22,40.33,,7.08,11.83,2.53,3.2,66.27,39.68,76.88,32681,3134
2010,MG,3144102,total,homem,total,0.727,0.847,0.622,0.729,0.498,0.696,,4.85,0.11,1.49,746.43,1.91,83.38,19.0,41.69,,8.59,13.35,3.31,5.76,49.78,29.97,75.81,7621,898
2010,MG,3144409,total,homem,total,0.683,0.836,0.564,0.676,0.367,0.698,,17.47,1.49,0.0,536.97,2.72,79.36,22.01,39.35,,9.63,14.52,1.2,9.63,36.73,26.15,75.18,1880,244
2010,MG,3148756,total,homem,total,0.573,0.775,0.435,0.559,0.238,0.587,,0.75,1.27,0.0,258.7,21.3,77.8,66.98,55.5,,6.02,21.5,2.51,15.41,23.81,22.18,71.5,2263,208
2010,MG,3158607,total,homem,total,0.617,0.792,0.453,0.656,0.396,0.485,,0.0,1.19,1.78,473.45,1.11,76.86,33.59,50.54,,10.57,19.65,6.15,13.21,39.56,17.19,72.51,1396,208
2010,MG,3160900,total,homem,total,0.646,0.833,0.479,0.677,0.36,0.552,,3.18,18.43,4.24,541.4,1.64,75.05,30.19,37.24,,8.61,15.61,15.72,3.09,36.01,17.62,74.99,1317,149
2010,MG,3169109,total,homem,total,0.656,0.81,0.523,0.667,0.305,0.684,,3.05,0.54,0.0,509.09,4.89,77.69,27.01,46.57,,10.14,16.82,3.2,16.1,30.52,28.14,73.6,2222,318
2010,MG,3169802,total,homem,total,0.682,0.806,0.557,0.705,0.337,0.717,,3.08,0.43,0.23,642.22,3.21,69.93,24.76,44.42,,7.72,16.33,0.59,11.41,33.67,46.76,73.37,1726,194
2010,MG,3155306,total,homem,total,0.611,0.813,0.412,0.682,0.212,0.574,,2.42,1.62,2.7,555.92,7.03,77.01,26.92,44.25,,10.62,17.1,1.47,11.06,21.23,12.47,73.81,2099,292
2010,SP,3514924,total,homem,total,0.749,0.849,0.697,0.711,0.48,0.84,,0.0,0.0,0.0,669.51,1.04,83.22,6.83,38.73,,9.52,12.24,0.0,9.09,47.97,53.93,75.91,1257,157
2010,SP,3519006,total,homem,total,0.729,0.837,0.677,0.684,0.441,0.838,,7.74,0.38,0.49,565.29,1.95,80.53,29.15,45.05,,8.64,13.77,2.09,8.28,44.13,56.43,75.21,3161,376
2010,SP,3529609,total,homem,total,0.737,0.846,0.659,0.718,0.468,0.782,,0.0,0.16,0.53,697.96,2.73,76.15,13.25,44.55,,12.01,12.4,0.0,9.71,46.75,41.91,75.79,1461,227
2010,SP,3533908,total,homem,total,0.774,0.865,0.723,0.741,0.569,0.814,,7.57,0.0,0.27,803.04,1.19,80.91,13.41,41.49,,8.96,11.43,3.26,4.32,56.94,59.02,76.9,18575,2239
2010,SP,3534757,total,homem,total,0.763,0.853,0.719,0.723,0.553,0.82,,5.46,0.15,0.08,720.25,1.29,78.85,15.83,43.21,,9.3,12.2,0.62,9.16,55.32,52.49,76.16,3103,408
2010,SP,3537008,total,homem,total,0.723,0.848,0.609,0.732,0.462,0.699,,9.13,1.35,0.3,762.97,1.89,70.16,20.58,44.0,,7.53,13.38,1.83,7.2,46.18,26.35,75.9,5712,634
2010,SP,3543402,total,homem,total,0.811,0.892,0.726,0.823,0.684,0.748,,9.6,0.19,0.22,1343.36,0.84,78.4,9.15,39.12,,7.16,9.73,3.79,2.83,68.36,48.64,78.5,215737,20868
2010,SP,3550605,total,homem,total,0.758,0.854,0.667,0.765,0.588,0.711,,6.5,2.63,1.59,936.63,1.36,81.59,14.95,42.01,,7.46,12.46,2.76,4.25,58.78,41.22,76.24,28349,2892
2010,SP,3503901,total,homem,total,0.778,0.851,0.727,0.762,0.633,0.779,,21.04,0.98,0.31,918.19,1.14,82.71,20.43,44.09,,4.79,12.63,1.41,4.26,63.3,49.54,76.07,25239,1760
2010,SP,3513603,total,homem,total,0.677,0.822,0.55,0.685,0.315,0.727,,9.63,1.22,1.58,567.53,5.38,66.77,40.97,46.28,,9.48,15.78,2.51,10.68,31.52,39.87,74.34,7994,1082
2010,SP,3549904,total,homem,total,0.815,0.882,0.76,0.809,0.71,0.787,,12.83,0.72,0.2,1224.95,0.92,78.74,12.76,39.02,,5.39,10.22,2.47,2.46,70.97,51.6,77.93,222749,16720
2000,AM,1302603,total,homem,total,0.619,0.774,0.456,0.672,0.514,0.43,,,12.06,9.1,524.89,1.38,86.87,53.86,59.05,,2.69,22.35,9.98,5.77,51.38,16.56,71.42,403204,18317
2000,AL,2706505,total,homem,total,0.39,0.639,0.199,0.467,0.089,0.297,,,17.27,8.54,146.32,1.01,79.16,91.29,76.37,,5.21,54.67,11.46,49.69,8.95,1.85,63.37,3831,365
2000,MS,5002704,total,homem,total,0.696,0.821,0.556,0.739,0.512,0.58,,,3.7,2.04,792.62,1.2,84.1,35.72,52.48,,4.53,15.74,4.21,5.24,51.23,35.08,74.25,206300,14467
2000,ES,3200359,total,homem,total,0.574,0.764,0.406,0.61,0.247,0.521,,,5.12,30.52,355.21,7.38,88.51,61.8,57.35,,6.68,22.18,7.17,21.23,24.67,17.3,70.85,2251,239
2000,ES,3200706,total,homem,total,0.583,0.783,0.419,0.603,0.273,0.519,,,2.46,2.51,341.23,5.8,72.79,55.8,54.24,,7.19,20.81,7.46,14.96,27.32,14.0,71.95,2787,303
2000,ES,3204500,total,homem,total,0.479,0.759,0.253,0.574,0.139,0.341,,,6.19,15.6,284.33,8.84,83.24,65.76,54.47,,6.35,25.21,13.65,18.86,13.91,6.76,70.54,4234,411
2000,ES,3205010,total,homem,total,0.527,0.759,0.323,0.597,0.186,0.426,,,13.37,18.49,327.58,0.86,90.27,65.14,61.98,,4.15,25.4,11.15,20.09,18.59,5.73,70.55,5534,382
2000,PA,1507458,total,homem,total,0.398,0.681,0.162,0.57,0.121,0.187,,,45.97,54.44,278.49,8.49,91.34,76.89,71.22,,3.91,37.53,15.98,25.58,12.15,2.84,65.84,7858,559
2000,PA,1505106,total,homem,total,0.446,0.723,0.255,0.479,0.17,0.313,,,69.84,59.84,157.91,15.11,84.7,85.33,76.85,,4.87,30.36,19.43,16.84,16.99,5.27,68.38,13038,1160
2000,CE,2301950,total,homem,total,0.465,0.7,0.305,0.471,0.135,0.458,,,55.24,60.67,150.15,15.14,72.23,85.82,72.26,,6.89,37.97,3.69,38.95,13.51,2.76,67.01,4848,579
2000,CE,2308377,total,homem,total,0.382,0.653,0.216,0.394,0.085,0.346,,,12.59,70.88,92.7,52.62,69.56,92.81,86.44,,6.78,49.1,6.67,50.97,8.47,4.94,64.17,3117,402
2000,CE,2308708,total,homem,total,0.466,0.684,0.276,0.533,0.136,0.395,,,18.04,38.8,221.12,11.32,78.91,81.46,69.83,,7.4,40.98,5.27,43.53,13.56,7.94,66.07,19219,2397
2000,RR,1400605,total,homem,total,0.544,0.721,0.392,0.57,0.253,0.489,,,8.88,47.58,278.47,18.57,91.01,73.38,70.86,,2.29,31.48,3.77,25.33,25.3,3.29,68.24,1492,64
2000,RO,1100254,total,homem,total,0.512,0.752,0.294,0.607,0.188,0.368,,,24.21,19.81,349.89,12.57,90.76,59.67,58.75,,5.1,25.08,11.49,17.45,18.78,6.95,70.1,8311,685
2000,MT,5101209,total,homem,total,0.591,0.779,0.49,0.539,0.279,0.651,,,31.76,68.49,229.49,2.91,85.03,68.78,76.04,,10.71,20.61,4.56,19.8,27.85,17.68,71.75,465,75
2000,MT,5108808,total,homem,total,0.542,0.758,0.349,0.601,0.244,0.418,,,21.08,37.86,336.96,6.85,87.99,58.08,55.9,,4.41,23.78,3.78,13.11,24.41,7.44,70.46,1823,130
2000,MT,5106232,total,homem,total,0.534,0.749,0.322,0.631,0.201,0.408,,,28.04,4.22,404.73,2.71,91.85,49.07,63.77,,2.21,25.69,5.61,15.88,20.06,2.34,69.97,4322,157
2000,GO,5203906,total,homem,total,0.574,0.77,0.382,0.642,0.218,0.505,,,3.02,1.6,434.93,1.47,87.44,49.33,55.35,,9.64,22.92,1.95,17.82,21.82,16.82,71.17,3006,418
2000,GO,5207253,total,homem,total,0.507,0.75,0.283,0.613,0.142,0.399,,,4.98,16.31,363.62,1.07,91.33,61.44,51.56,,5.07,26.61,6.65,20.56,14.22,4.07,69.97,2973,221
2000,GO,5209457,total,homem,total,0.513,0.771,0.307,0.573,0.135,0.463,,,10.2,12.78,282.37,5.06,76.24,71.01,54.05,,7.57,23.0,7.87,16.97,13.46,5.53,71.26,1002,112
2000,GO,5212808,total,homem,total,0.512,0.734,0.31,0.588,0.22,0.369,,,18.6,19.83,310.92,2.22,89.7,66.86,55.03,,6.2,27.94,8.36,20.74,21.99,11.1,69.04,3956,375
2000,GO,5212907,total,homem,total,0.582,0.77,0.398,0.644,0.283,0.471,,,2.45,0.0,439.42,4.53,78.98,46.57,63.5,,8.33,22.97,0.0,16.13,28.34,0.0,71.2,604,78
2000,GO,5218904,total,homem,total,0.599,0.794,0.431,0.629,0.264,0.55,,,10.79,3.08,399.64,2.06,84.47,50.43,51.35,,6.55,19.4,1.75,13.62,26.44,7.7,72.64,5956,581
2000,RJ,3304508,total,homem,total,0.611,0.783,0.474,0.616,0.312,0.583,,,1.05,6.39,368.87,0.56,73.93,60.48,55.21,,7.34,21.18,0.28,11.25,31.24,15.17,71.96,2516,276
2010,RO,1101203,total,homem,total,0.637,0.797,0.501,0.647,0.364,0.587,,0.0,5.59,0.0,447.12,18.73,85.52,46.78,51.98,,5.94,18.13,3.78,11.98,36.39,27.82,72.84,3430,315
2000,MA,2103109,total,homem,total,0.468,0.715,0.334,0.431,0.184,0.45,,,24.43,58.14,116.78,23.44,68.58,91.08,72.59,,6.87,32.73,6.44,28.0,18.35,9.47,67.88,2885,355
2000,MA,2106375,total,homem,total,0.304,0.606,0.128,0.363,0.038,0.234,,,21.61,99.17,76.66,20.58,69.89,94.82,83.77,,6.03,67.69,8.0,48.8,3.83,1.32,61.36,2259,259
2000,MA,2107258,total,homem,total,0.375,0.685,0.207,0.372,0.145,0.248,,,10.52,75.6,81.15,44.4,64.99,93.93,81.14,,4.2,38.12,16.97,34.02,14.5,13.75,66.1,1059,83
2000,MA,2109502,total,homem,total,0.362,0.674,0.155,0.455,0.116,0.18,,,5.86,28.55,135.74,20.96,74.82,89.26,81.0,,6.19,39.08,15.64,36.01,11.61,0.85,65.41,5770,662
2000,MA,2111250,total,homem,total,0.361,0.631,0.171,0.437,0.062,0.285,,,8.86,85.38,121.02,7.58,87.53,93.2,82.09,,4.55,54.12,4.84,43.56,6.17,0.0,62.84,1932,171
2000,PE,2614105,total,homem,total,0.467,0.679,0.289,0.518,0.172,0.374,,,12.21,18.06,201.18,21.07,69.31,80.43,68.86,,8.18,43.27,7.6,40.69,17.21,7.63,65.74,9227,1247
2000,PE,2613107,total,homem,total,0.418,0.664,0.219,0.501,0.117,0.299,,,19.83,14.33,181.04,25.59,76.08,80.08,72.13,,7.8,47.25,12.97,45.09,11.7,3.19,64.86,9711,1274
2000,RN,2407906,total,homem,total,0.416,0.653,0.258,0.428,0.121,0.376,,,64.26,2.86,114.91,58.48,66.52,91.83,79.73,,7.1,51.58,1.38,56.06,12.11,0.0,64.15,729,91
2000,RN,2409605,total,homem,total,0.373,0.627,0.21,0.394,0.146,0.251,,,46.32,5.12,92.86,49.18,54.47,93.24,88.83,,7.83,53.37,5.62,54.04,14.59,0.0,62.59,793,116
2010,ES,3200359,total,homem,total,0.652,0.802,0.546,0.634,0.338,0.695,,5.4,1.23,1.3,412.38,7.16,77.28,47.65,52.85,,8.58,17.92,3.48,16.87,33.77,31.62,73.1,2493,318
2010,ES,3202009,total,homem,total,0.631,0.795,0.505,0.627,0.32,0.635,,2.29,0.31,0.21,396.24,7.67,77.89,47.02,47.21,,7.14,19.34,8.18,21.19,32.02,29.26,72.68,2230,232
2010,ES,3200169,total,homem,total,0.628,0.793,0.503,0.623,0.326,0.624,,1.44,0.35,7.07,385.78,9.38,74.67,50.2,52.23,,9.51,19.76,1.22,20.64,32.65,29.49,72.56,4078,562
2000,PI,2200707,total,homem,total,0.422,0.663,0.228,0.497,0.111,0.326,,,20.28,68.69,176.67,13.46,83.09,78.42,73.27,,5.93,43.24,5.11,42.32,11.1,4.67,64.79,2099,217
2000,PI,2202455,total,homem,total,0.258,0.631,0.063,0.431,0.014,0.135,,,5.38,62.63,116.89,24.94,76.89,91.66,59.82,,5.7,49.53,11.31,40.65,1.39,0.0,62.87,1100,104
2000,PI,2203107,total,homem,total,0.434,0.661,0.239,0.517,0.145,0.307,,,8.91,51.39,199.59,16.78,86.87,83.58,80.74,,5.96,45.52,6.97,39.25,14.53,3.84,64.66,2458,274
2000,PI,2205557,total,homem,total,0.361,0.632,0.178,0.421,0.099,0.238,,,1.6,86.38,109.61,24.87,70.69,92.18,83.91,,6.54,52.07,8.44,46.54,9.9,0.0,62.95,1874,231
2000,PI,2206951,total,homem,total,0.252,0.632,0.069,0.367,0.024,0.118,,,0.57,100.0,78.29,52.3,30.73,94.09,63.02,,6.12,51.04,19.93,63.09,2.37,0.0,62.95,967,97
2000,PI,2209500,total,homem,total,0.427,0.657,0.237,0.5,0.119,0.334,,,8.56,31.5,179.55,16.01,80.77,80.92,56.93,,6.13,43.93,7.63,43.9,11.93,0.0,64.42,1105,107
2010,MT,5101308,total,homem,total,0.687,0.814,0.586,0.679,0.426,0.688,,12.33,7.61,9.62,547.36,4.97,85.04,28.11,44.98,,8.74,16.08,1.43,12.25,42.64,30.22,73.85,3707,446
2010,MT,5106307,total,homem,total,0.658,0.813,0.513,0.681,0.405,0.578,,13.55,5.09,1.28,555.25,2.25,91.97,34.56,48.81,,6.3,16.82,4.93,11.8,40.5,19.93,73.8,7119,685
2010,MT,5107883,total,homem,total,0.647,0.797,0.532,0.637,0.395,0.618,,4.61,15.65,5.3,422.58,6.16,87.25,38.71,46.51,,8.52,17.92,1.92,16.43,39.48,40.52,72.84,530,63
2010,MT,5100201,total,homem,total,0.723,0.842,0.623,0.721,0.464,0.722,,7.84,0.66,0.1,709.99,1.84,86.91,20.21,47.19,,5.32,13.83,1.02,7.53,46.44,37.3,75.54,7624,570
2010,MT,5103403,total,homem,total,0.787,0.868,0.7,0.804,0.674,0.713,,12.37,2.59,1.86,1187.88,1.21,85.42,16.57,40.81,,4.68,11.42,4.42,5.03,67.42,44.69,77.09,190292,12563
