ano,id_municipio,idhm,idhm_e,idhm_l,idhm_r,localizacao,raca_cor,sexo,sigla_uf
2010,5005400,0.724,0.592,0.843,0.761,total,total,homem,MS
2010,5003108,0.595,0.404,0.777,0.672,rural,total,homem,MS
2010,5004403,0.567,0.342,0.8,0.667,rural,total,homem,MS
2010,5007406,0.496,0.241,0.78,0.65,rural,total,homem,MS
2010,5005681,0.692,0.565,0.82,0.714,urbano,total,homem,MS
2010,5007703,0.575,0.392,0.771,0.628,urbano,negro,homem,MS
2010,1720499,0.7,0.595,0.824,0.698,total,branco,homem,TO
2010,1710706,,,,0.509,rural,branco,homem,TO
2010,1711506,0.628,0.478,0.803,0.644,rural,branco,homem,TO
2010,1717800,,,,0.495,rural,branco,homem,TO
2010,1720101,0.617,0.466,0.84,0.599,rural,branco,homem,TO
2010,1709500,0.804,0.753,0.875,0.788,urbano,branco,homem,TO
2010,1711100,0.73,0.735,0.829,0.639,urbano,branco,homem,TO
2010,1714302,0.635,0.445,0.752,0.764,urbano,branco,homem,TO
2010,1703107,0.62,0.494,0.799,0.603,total,total,homem,TO
2010,1703305,0.627,0.512,0.782,0.617,total,total,homem,TO
2010,1710904,0.575,0.406,0.77,0.607,total,total,homem,TO
2010,1712504,0.609,0.465,0.759,0.64,total,total,homem,TO
2010,1718865,0.592,0.444,0.761,0.612,total,total,homem,TO
2010,1720101,0.606,0.467,0.785,0.607,total,total,homem,TO
2010,1720101,0.56,0.407,0.773,0.559,rural,total,homem,TO
2010,1707652,0.696,0.618,0.799,0.682,urbano,total,homem,TO
2010,1702000,0.636,0.534,0.789,0.611,total,negro,homem,TO
2010,1704600,0.593,0.451,0.784,0.591,total,negro,homem,TO
2010,1714203,0.611,0.477,0.769,0.623,total,negro,homem,TO
2010,1718402,0.646,0.533,0.799,0.633,total,negro,homem,TO
2010,1703008,0.551,0.426,0.736,0.534,rural,negro,homem,TO
2010,1707702,0.51,0.343,0.731,0.527,rural,negro,homem,TO
2010,1712157,0.549,0.366,0.749,0.605,rural,negro,homem,TO
2010,1720655,0.575,0.414,0.768,0.599,rural,negro,homem,TO
2010,1721257,0.549,0.396,0.749,0.56,rural,negro,homem,TO
2010,1703891,0.581,0.497,0.732,0.54,urbano,negro,homem,TO
2010,1715754,0.645,0.499,0.82,0.656,urbano,negro,homem,TO
2010,1718501,0.566,0.453,0.752,0.532,urbano,negro,homem,TO
2000,2804508,0.434,0.234,0.656,0.532,total,branco,homem,SE
2000,2804102,0.384,0.181,0.679,0.46,rural,branco,homem,SE
2000,2805901,0.571,0.448,0.746,0.557,urbano,branco,homem,SE
2000,2800209,0.43,0.245,0.66,0.492,total,total,homem,SE
2000,2802007,0.433,0.261,0.672,0.464,total,total,homem,SE
2000,2806800,0.38,0.179,0.649,0.473,total,total,homem,SE
2000,2803807,0.436,0.284,0.668,0.438,rural,total,homem,SE
2000,2805901,0.411,0.231,0.686,0.437,rural,total,homem,SE
2000,2807600,0.329,0.14,0.611,0.419,rural,total,homem,SE
2000,2804458,0.483,0.309,0.683,0.534,urbano,total,homem,SE
2000,2801603,0.43,0.285,0.67,0.416,rural,negro,homem,SE
2000,2804458,0.259,0.074,0.611,0.382,rural,negro,homem,SE
2000,2802908,0.481,0.274,0.712,0.57,urbano,negro,homem,SE
2000,2805505,0.432,0.226,0.689,0.519,urbano,negro,homem,SE
2000,2805802,0.482,0.339,0.694,0.477,urbano,negro,homem,SE
2010,2403756,0.645,0.567,0.748,0.631,total,branco,homem,RN
2010,2407609,0.67,0.604,0.794,0.627,total,branco,homem,RN
2010,2407807,0.593,0.466,0.76,0.588,total,branco,homem,RN
2010,2400307,0.535,0.389,0.732,0.536,rural,branco,homem,RN
2010,2401909,,,,0.48,rural,branco,homem,RN
2010,2407252,,,,0.688,rural,branco,homem,RN
2010,2408003,0.536,0.385,0.715,0.561,rural,branco,homem,RN
2010,2404606,0.601,0.465,0.784,0.594,urbano,branco,homem,RN
2010,2409902,0.641,0.513,0.786,0.653,urbano,branco,homem,RN
2010,2411403,0.591,0.442,0.759,0.615,urbano,branco,homem,RN
2010,2410108,0.559,0.422,0.742,0.558,total,total,homem,RN
2010,2408953,0.55,0.408,0.739,0.552,total,total,homem,RN
2010,2413706,0.558,0.449,0.736,0.525,total,total,homem,RN
2010,2414407,0.554,0.417,0.727,0.56,total,total,homem,RN
2010,2411908,0.55,0.425,0.743,0.529,rural,total,homem,RN
2010,2402402,0.634,0.518,0.794,0.62,urbano,total,homem,RN
2010,2414902,0.546,0.404,0.733,0.552,urbano,total,homem,RN
2010,2402204,0.554,0.421,0.73,0.554,total,negro,homem,RN
2010,2401305,0.472,0.303,0.705,0.493,rural,negro,homem,RN
2010,2402105,0.56,0.469,0.748,0.5,rural,negro,homem,RN
2010,2413805,0.506,0.34,0.745,0.511,rural,negro,homem,RN
2010,2100550,0.538,0.421,0.701,0.528,total,branco,homem,MA
2010,2103174,0.533,0.377,0.751,0.534,total,branco,homem,MA
2010,2107902,0.574,0.453,0.747,0.561,total,branco,homem,MA
2010,2102150,0.5,0.385,0.701,0.464,rural,branco,homem,MA
2010,2103406,0.41,0.19,0.72,0.503,rural,branco,homem,MA
2010,2104909,0.532,0.413,0.766,0.475,rural,branco,homem,MA
2010,2109551,0.605,0.433,0.748,0.684,rural,branco,homem,MA
2010,2100501,0.708,0.696,0.778,0.655,urbano,branco,homem,MA
2010,2105302,0.775,0.729,0.847,0.756,urbano,branco,homem,MA
2010,2108702,0.618,0.535,0.78,0.566,urbano,branco,homem,MA
2010,2111763,0.653,0.533,0.762,0.687,urbano,branco,homem,MA
2010,2108306,0.546,0.429,0.735,0.517,total,total,homem,MA
2010,2106631,0.591,0.538,0.723,0.53,urbano,total,homem,MA
2010,2107605,0.643,0.584,0.783,0.581,urbano,total,homem,MA
2010,2104552,0.608,0.509,0.762,0.58,total,negro,homem,MA
2010,2106904,0.531,0.427,0.717,0.491,total,negro,homem,MA
2010,2110401,0.512,0.399,0.712,0.472,total,negro,homem,MA
2010,2100436,0.48,0.351,0.685,0.46,rural,negro,homem,MA
2010,2100873,0.498,0.378,0.725,0.45,rural,negro,homem,MA
2010,2102200,0.47,0.372,0.706,0.395,rural,negro,homem,MA
2010,2103802,0.474,0.31,0.682,0.504,rural,negro,homem,MA
2010,2104503,0.459,0.317,0.721,0.423,rural,negro,homem,MA
2010,2106375,0.507,0.39,0.727,0.459,rural,negro,homem,MA
2010,2107308,0.481,0.317,0.701,0.5,rural,negro,homem,MA
2010,2111904,0.47,0.321,0.711,0.454,rural,negro,homem,MA
2010,2103257,0.619,0.534,0.769,0.578,urbano,negro,homem,MA
2010,2104057,0.637,0.489,0.781,0.676,urbano,negro,homem,MA
2010,2107209,0.645,0.621,0.782,0.553,urbano,negro,homem,MA
2010,2107803,0.54,0.407,0.718,0.539,urbano,negro,homem,MA
2010,3302908,0.79,0.709,0.881,0.791,total,branco,homem,RJ
2010,3305406,0.698,0.579,0.82,0.717,total,branco,homem,RJ
2010,3301504,,,,0.748,rural,branco,homem,RJ
2010,3306156,0.607,0.468,0.765,0.625,rural,branco,homem,RJ
2010,3306305,0.818,0.772,0.886,0.801,urbano,branco,homem,RJ
2010,3301876,0.763,0.696,0.844,0.755,total,total,homem,RJ
2010,3302106,0.629,0.474,0.793,0.663,rural,total,homem,RJ
2010,3304755,0.568,0.42,0.744,0.585,rural,total,homem,RJ
2010,3304300,0.606,0.465,0.776,0.615,rural,total,homem,RJ
2010,3301306,0.735,0.637,0.845,0.739,urbano,total,homem,RJ
2010,3302601,0.758,0.675,0.85,0.76,urbano,total,homem,RJ
2010,3303955,0.694,0.606,0.814,0.677,total,negro,homem,RJ
2010,3304524,0.676,0.574,0.807,0.667,rural,negro,homem,RJ
2010,3302403,0.732,0.627,0.839,0.746,urbano,negro,homem,RJ
2010,3304755,0.638,0.534,0.774,0.628,urbano,negro,homem,RJ
2010,5201207,0.769,0.695,0.881,0.744,total,branco,homem,GO
2010,5206503,0.729,0.661,0.836,0.703,total,branco,homem,GO
2010,5213103,0.782,0.641,0.884,0.843,total,branco,homem,GO
2010,5217708,0.698,0.548,0.842,0.737,total,branco,homem,GO
2010,5219902,0.648,0.522,0.785,0.664,total,branco,homem,GO
2010,5217302,0.698,0.589,0.83,0.696,total,branco,homem,GO
2010,5202353,0.662,0.512,0.831,0.682,rural,branco,homem,GO
2010,5207907,0.595,0.42,0.761,0.659,rural,branco,homem,GO
2010,5212204,0.651,0.493,0.81,0.69,rural,branco,homem,GO
2010,5214051,0.585,0.403,0.791,0.627,rural,branco,homem,GO
2010,5215652,0.688,0.543,0.833,0.721,rural,branco,homem,GO
2010,5219704,,,,0.63,rural,branco,homem,GO
2010,5221452,,,,0.56,rural,branco,homem,GO
2010,5205802,0.584,0.366,0.796,0.685,rural,branco,homem,GO
2010,5200829,,,,0.644,urbano,branco,homem,GO
2010,5212709,0.631,0.467,0.779,0.691,urbano,branco,homem,GO
2010,5215207,0.72,0.647,0.833,0.693,urbano,branco,homem,GO
2010,5220009,0.707,0.566,0.85,0.735,urbano,branco,homem,GO
2010,5221007,0.716,0.607,0.804,0.752,urbano,branco,homem,GO
2010,5208707,0.849,0.776,0.912,0.865,urbano,branco,homem,GO
2010,5212709,0.599,0.455,0.77,0.613,total,total,homem,GO
2010,5204557,0.67,0.553,0.811,0.672,total,total,homem,GO
2010,5200605,0.581,0.384,0.761,0.67,rural,total,homem,GO
2010,5204706,0.618,0.466,0.796,0.637,rural,total,homem,GO
2010,5205000,0.612,0.496,0.775,0.598,rural,total,homem,GO
2010,5207808,0.705,0.648,0.84,0.646,rural,total,homem,GO
2010,5214903,0.529,0.353,0.725,0.578,rural,total,homem,GO
2010,5206503,0.723,0.636,0.846,0.703,urbano,total,homem,GO
2010,5211701,0.716,0.628,0.831,0.703,urbano,total,homem,GO
2010,5211909,0.748,0.624,0.847,0.792,urbano,total,homem,GO
2010,5219001,0.734,0.647,0.842,0.727,urbano,total,homem,GO
2010,5219357,0.712,0.643,0.842,0.669,urbano,total,homem,GO
2010,5204557,0.706,0.638,0.835,0.662,urbano,total,homem,GO
2010,5200803,0.623,0.495,0.785,0.623,total,negro,homem,GO
2010,5207501,0.673,0.542,0.821,0.686,total,negro,homem,GO
2010,5212006,0.678,0.582,0.811,0.659,total,negro,homem,GO
2010,5212808,0.646,0.512,0.805,0.653,total,negro,homem,GO
2010,5213087,0.687,0.589,0.814,0.675,total,negro,homem,GO
2010,5213756,0.712,0.606,0.842,0.709,total,negro,homem,GO
2010,5214408,0.661,0.548,0.801,0.659,total,negro,homem,GO
2010,5200308,0.639,0.499,0.802,0.651,total,negro,homem,GO
2010,5210158,0.651,0.557,0.793,0.624,rural,negro,homem,GO
2010,5212303,0.505,0.288,0.709,0.631,rural,negro,homem,GO
2010,5205513,0.637,0.521,0.799,0.623,rural,negro,homem,GO
2010,5208400,,,,0.614,rural,negro,homem,GO
2010,5200506,0.689,0.597,0.817,0.672,urbano,negro,homem,GO
2010,5200829,0.646,0.525,0.799,0.644,urbano,negro,homem,GO
2010,5203906,0.669,0.532,0.827,0.68,urbano,negro,homem,GO
2010,5204805,0.661,0.524,0.812,0.678,urbano,negro,homem,GO
2010,5206800,0.635,0.489,0.789,0.663,urbano,negro,homem,GO
2010,5209291,0.653,0.539,0.804,0.643,urbano,negro,homem,GO
2010,5221007,0.677,0.566,0.83,0.66,urbano,negro,homem,GO
2010,2500601,0.593,0.485,0.772,0.557,total,branco,homem,PB
2010,2502201,0.603,0.492,0.774,0.577,total,branco,homem,PB
2010,2505105,0.579,0.445,0.733,0.595,total,branco,homem,PB
2010,2505808,0.614,0.53,0.745,0.586,total,branco,homem,PB
2010,2506509,0.645,0.563,0.796,0.598,total,branco,homem,PB
2010,2510501,0.6,0.495,0.78,0.559,total,branco,homem,PB
2010,2511608,0.569,0.435,0.711,0.596,total,branco,homem,PB
2010,2512754,0.567,0.441,0.725,0.571,total,branco,homem,PB
2010,2513307,0.59,0.485,0.745,0.569,total,branco,homem,PB
2010,2515609,0.62,0.539,0.765,0.577,total,branco,homem,PB
2010,2504900,0.535,0.405,0.727,0.518,rural,branco,homem,PB
2010,2506103,0.485,0.328,0.703,0.494,rural,branco,homem,PB
2010,2515609,0.629,0.598,0.771,0.54,rural,branco,homem,PB
2010,2503555,0.537,0.38,0.719,0.568,urbano,branco,homem,PB
2010,2504207,0.599,0.497,0.729,0.594,urbano,branco,homem,PB
2010,2508000,0.646,0.575,0.783,0.598,urbano,branco,homem,PB
2010,2511608,0.638,0.539,0.759,0.635,urbano,branco,homem,PB
2010,2513604,0.642,0.549,0.766,0.63,urbano,branco,homem,PB
2010,2515906,0.561,0.44,0.736,0.546,urbano,branco,homem,PB
2010,2500502,0.556,0.42,0.728,0.561,total,total,homem,PB
2010,2500775,0.553,0.399,0.748,0.567,total,total,homem,PB
2010,2502409,0.544,0.393,0.715,0.574,total,total,homem,PB
2010,2503308,0.546,0.376,0.746,0.581,total,total,homem,PB
2010,2506202,0.617,0.49,0.763,0.629,total,total,homem,PB
2010,2508000,0.548,0.406,0.742,0.546,total,total,homem,PB
2010,2509206,0.538,0.385,0.733,0.554,total,total,homem,PB
2010,2509503,0.574,0.457,0.763,0.542,total,total,homem,PB
2010,2510402,0.527,0.386,0.723,0.524,total,total,homem,PB
2010,2512788,0.56,0.414,0.741,0.571,total,total,homem,PB
2010,2512747,0.54,0.418,0.744,0.506,total,total,homem,PB
2010,2502805,0.445,0.243,0.686,0.528,rural,total,homem,PB
2010,2504157,0.427,0.269,0.681,0.424,rural,total,homem,PB
2010,2504306,0.512,0.344,0.714,0.547,rural,total,homem,PB
2010,2506400,0.503,0.352,0.694,0.52,rural,total,homem,PB
2010,2507705,0.503,0.339,0.722,0.52,rural,total,homem,PB
2010,2500908,0.552,0.391,0.724,0.595,urbano,total,homem,PB
2010,2501203,0.612,0.489,0.786,0.595,urbano,total,homem,PB
2010,2503407,0.636,0.542,0.796,0.596,urbano,total,homem,PB
2010,2507309,0.57,0.432,0.742,0.578,urbano,total,homem,PB
2010,2507804,0.648,0.594,0.773,0.593,urbano,total,homem,PB
2010,2505238,0.486,0.331,0.682,0.507,total,negro,homem,PB
2010,2507002,0.567,0.431,0.739,0.571,total,negro,homem,PB
2010,2508307,0.57,0.407,0.752,0.606,total,negro,homem,PB
2010,2510006,0.51,0.373,0.712,0.501,total,negro,homem,PB
2010,2511806,0.55,0.418,0.737,0.54,total,negro,homem,PB
2010,2500502,0.526,0.381,0.733,0.52,rural,negro,homem,PB
2010,2506251,0.456,0.3,0.697,0.453,rural,negro,homem,PB
2010,2507309,0.473,0.321,0.679,0.485,rural,negro,homem,PB
2010,2514453,0.457,0.271,0.698,0.505,rural,negro,homem,PB
2010,2501906,0.571,0.439,0.742,0.571,urbano,negro,homem,PB
2010,2502102,0.565,0.413,0.749,0.584,urbano,negro,homem,PB
2010,2504850,0.618,0.514,0.732,0.628,urbano,negro,homem,PB
2010,2515906,0.525,0.357,0.711,0.569,urbano,negro,homem,PB
